ModelID,CarName,VIN,PurchasePrice,ListPrice
145,2022 Ford Edge,DXX43Q8OX2DOPTA5M,39456.69,47728.13
52,2020 Chevrolet Trailblazer Hybrid,B3JT56NK9YF17YFHP,21879.34,25511.16
21,2015 Chevrolet Camaro Sport,SMYDB9MR874ST8O0D,22128.21,29269.87
125,2015 Ford F-150 SE,GKE9OMRDN84S2BVAC,20100.86,22688.51
149,2017 Ford Edge SE,BS1RJ38T6NREUYFET,36887.68,39504.58
171,2024 Ford Bronco Sport,2J04MHNZPEBPGH126,29031.41,37275.51
76,2017 Toyota RAV4 Hybrid,K1M0LYUNO4U9STHXE,22153.54,23935.98
131,2019 Ford Escape SE,7NAUL3BIG5W1E7AUQ,40677.99,49476.83
99,2024 Toyota Prius Sport,QLJ4SG7U1ZFEA1Y5F,26262.92,30469.95
59,2022 Chevrolet Suburban SE,IF9CG0CCOIFUA7HZ2,25918.76,31122.16
56,2023 Chevrolet Suburban XL,WH018HZNM9CWM5J19,20675.98,27495.52
29,2019 Chevrolet Tahoe SE,X5CKQE2TE4Z7SEGK3,19026.93,24910.48
122,2016 Ford F-150 XL,R7JR5T5S41VGN969D,30166.59,32922.78
1,2024 Chevrolet Silverado,6A2ZCK2C5RUJIRCUL,15833.66,22045.95
165,2019 Ford Fusion Sport,XEKMXMF1M4EL57XZ0,34187.76,36061.23
131,2019 Ford Escape SE,QJWT60YDNIOH3HRQQ,19693.27,26966.58
145,2020 Ford Edge,4XWFXCCM328364CTR,28122.8,35028.53
63,2024 Toyota Corolla Sport,4K2EL00I63KRU3IRD,15791.02,18636.62
66,2016 Toyota Corolla Limited,QZ1AKCAMU2S80N184,43254.7,46351.3
72,2020 Toyota Camry Limited,F51DKN910P75TWFTL,40437.4,45729.02
65,2020 Toyota Corolla SE,8BXBDVDEDAMZTD6L7,23627.19,33033.24
58,2021 Chevrolet Suburban Hybrid,NRY3RCQV1BQKQ8MXO,42079.75,49516.11
34,2021 Chevrolet Traverse Hybrid,1LB4IXMFLUHSCFH0A,39720.94,46573.62
127,2018 Ford Escape,RQX14NP58MN7LQY0O,43876.65,46714.86
28,2020 Chevrolet Tahoe Hybrid,DJ18J1UZZ6T2Q5TYY,25261.23,30747.73
55,2024 Chevrolet Suburban,IY2RB32RUEOW6TF2Z,27128.68,36249.53
172,2022 Ford Bronco Hybrid,CGZEHLTCITQ2E1KK8,26565.04,30694.11
42,2022 Chevrolet Impala Limited,ELCUZRPEINT6BSFUG,25415.18,26954.41
52,2015 Chevrolet Trailblazer Hybrid,A3QBGSEYULKWK1V3P,25310.36,28743.41
179,2024 Ford Maverick SE,VA0EVOZYJFO29ASEO,38485.77,47084.72
153,2020 Ford Ranger Sport,71Y3TELXXWBRTH9P0,44742.42,47159.81
168,2016 Ford Fusion Limited,OCWN46F0N3CG1I1BU,33109.55,37619.96
179,2022 Ford Maverick SE,UXG8FWJ77FBRMYZU5,19025.41,19917.01
149,2015 Ford Edge SE,ETHDPBBM4NMDYOTRG,27853.79,37430.06
154,2022 Ford Ranger Hybrid,3B2QW6UDN7QZOEBLU,44271.59,49038.85
95,2021 Toyota Highlander SE,FN7MV9MGD39ULY7DL,37781.35,41311.78
145,2015 Ford Edge,BJMJ4OKVS535VLZC1,39633.51,42198.42
58,2024 Chevrolet Suburban Hybrid,YMYVRL55B6WWD3L4N,24843.9,29762.93
19,2023 Chevrolet Camaro,DDRNY4NMNJKS2N0YI,24666.33,25733.55
163,2017 Ford Fusion,18ZAQS3FWN2WCWI3C,17830.31,24330.78
89,2020 Toyota Tundra SE,J6ZM2QVQKDSBJGPVO,23765.88,31391.45
41,2021 Chevrolet Impala SE,CLAZ8Z9SNW6BCMXQQ,24825.73,25467.5
21,2024 Chevrolet Camaro Sport,FZYAHRSSQULA9XS4W,38849.49,46334.49
142,2020 Ford Mustang Hybrid,IJ75M1HM81XASHPLA,33467.08,34658.52
18,2020 Chevrolet Equinox Limited,RVMK308OYLYHKCPLH,28529.74,35151.11
121,2018 Ford F-150,HBSYG1L6QKNEYOF6D,29783.47,37576.73
26,2023 Chevrolet Tahoe XL,XYUMPHS3FFSP3Y4FM,27374.45,35323.29
140,2020 Ford Mustang XL,GWGBG1F6A1JXTWIIX,27481.95,34832.55
157,2021 Ford Expedition,B74LR6M0WLB8FDMPE,44759.89,52818.86
72,2020 Toyota Camry Limited,XG3DDYP5C7TEBY9U0,42790.33,43291.53
27,2024 Chevrolet Tahoe Sport,KZYMQ07XKCN592RD6,36985.65,38879.82
130,2016 Ford Escape Hybrid,K3ZQQIUIVTP4FNQ5I,24931.44,32124.65
37,2024 Chevrolet Impala,9SMDE1MWXMFRMM2SO,44425.88,51527.35
30,2019 Chevrolet Tahoe Limited,8X62XFALPWSQ2QKRN,26650.09,32745.94
115,2023 Toyota Sequoia,O9TPOIWLGDH1U8M2F,18684.2,21308.39
39,2022 Chevrolet Impala Sport,GRYG4RPQ8K4EL663D,29933.16,31692.31
53,2021 Chevrolet Trailblazer SE,MT9HNAH16O5J1LZSJ,17661.87,18654.95
59,2021 Chevrolet Suburban SE,XUSCBMZYEMCOPWLSG,40072.33,48865.15
20,2016 Chevrolet Camaro XL,IMIK2KRZPO9WDNOW4,31622.09,36561.07
75,2020 Toyota RAV4 Sport,QVF3HUQP2D6U8BILE,40496.35,41042.09
110,2022 Toyota Sienna XL,5GQGVJD8VYM9V8G07,32880.32,37703.55
168,2015 Ford Fusion Limited,56DR7P1ONKLRQ5FIU,19628.55,28454.75
33,2016 Chevrolet Traverse Sport,B4B874CNF06R7293W,43600.11,50609.67
12,2024 Chevrolet Malibu Limited,IJA68HU6ZUQIGIVIV,39309.86,46975.86
19,2024 Chevrolet Camaro,AEFUZQNS64AFEXT35,31501.29,39082.71
6,2016 Chevrolet Silverado Limited,0YD124MAX47DMDURO,26833.41,28856.49
166,2023 Ford Fusion Hybrid,0V7WH4XY3MJGJEP6C,19186.54,22617.48
62,2021 Toyota Corolla XL,KE846S8VNEV9TKM3B,27642.73,35071.65
73,2017 Toyota RAV4,4VOQNM50SM5DSIZNK,44405.56,50507.09
42,2015 Chevrolet Impala Limited,P3FV5AE0E7GJ4DNXO,18721.38,25753.1
146,2015 Ford Edge XL,OVTHHT7PK8B97U9V1,35048.79,44462.85
123,2021 Ford F-150 Sport,CTWIMFLGWJ5IKX8EW,18259.43,22109.35
93,2019 Toyota Highlander Sport,DE8H354SUFI7W7WHM,19802.19,28254.95
161,2016 Ford Expedition SE,F93SH2L1VJQGXOG6C,30632.15,35560.57
64,2023 Toyota Corolla Hybrid,AOROAJ232Y3PV42UU,26854.59,28040.7
76,2016 Toyota RAV4 Hybrid,5HMB80JQLM7CKJJKQ,42205.69,43166.57
98,2015 Toyota Prius XL,NVJXCOHZZW27MN5HJ,19966.76,26928.23
65,2015 Toyota Corolla SE,WMVOW6R6CQ8XPVUSW,19855.69,25440.96
121,2023 Ford F-150,SLIC7CQ2IKM8QF5J7,43834.04,49435.9
103,2018 Toyota 4Runner,KBLX2PINTQDBHC7DV,28366.35,36925.22
56,2021 Chevrolet Suburban XL,46BSDVAM4IIMYBNDN,20950.67,25723.33
36,2018 Chevrolet Traverse Limited,23I4VI7IH9J370IUL,33004.86,38140.21
10,2019 Chevrolet Malibu Hybrid,KJI3VKYI98CIMF12U,19460.58,21587.86
64,2022 Toyota Corolla Hybrid,D3IEJ9B1K78Z7OHWG,26096.39,33096.57
127,2023 Ford Escape,86QKO6IOCF335ZK3A,27279.97,30846.48
47,2022 Chevrolet Blazer SE,9E016UWSE3DKH5UNU,28546.93,29414.11
152,2019 Ford Ranger XL,RPNG2L2S535PCKOFY,35051.12,37929.69
14,2016 Chevrolet Equinox XL,XY7M8XL06HWKZM3KQ,33629.26,40927.42
17,2017 Chevrolet Equinox SE,ENR1GW8CSSNCFBI6J,38887.38,44333.84
113,2016 Toyota Sienna SE,P3UXKF8KFUQLMNZSJ,30318.68,31827.83
4,2018 Chevrolet Silverado Hybrid,GCGCVWH2KIP8WT15M,28635.56,37547.82
95,2024 Toyota Highlander SE,4Q95K7NDU7898G42W,41996.28,46856.58
97,2023 Toyota Prius,45I2WJ8GPPJI8NPWL,20507.4,25427.53
156,2019 Ford Ranger Limited,XMXDCRAXLK4WNH1O5,30522.25,36228.69
50,2023 Chevrolet Trailblazer XL,C07YSJBQBYV44SL0Z,42907.38,49676.43
61,2024 Toyota Corolla,2COGPDD5W82UWXZJT,17152.03,22940.95
41,2020 Chevrolet Impala SE,Q4WQ675ELKWU58PW7,35311.23,42471.41
51,2017 Chevrolet Trailblazer Sport,64MN92MOHHXEMUFVA,18915.52,20803.46
58,2016 Chevrolet Suburban Hybrid,I9KKP2B7JZ0IJ2I4C,28412.4,33874.14
58,2017 Chevrolet Suburban Hybrid,EWCTJX4I6PBPT3JFD,35782.67,37599.74
37,2018 Chevrolet Impala,H7BCYUY43R1T1S6PR,41693.01,43845.84
124,2016 Ford F-150 Hybrid,2DUN4CD0LBSMI8HR6,25058.69,27460.63
75,2024 Toyota RAV4 Sport,SG9YGN2BC6C7RWRAN,17093.04,17594.39
97,2024 Toyota Prius,3SQNH9UTAC0TUAW9K,22218.19,27793.06
18,2017 Chevrolet Equinox Limited,FPRE172XVVERWLG0I,36067.91,41948.9
175,2017 Ford Maverick,ISATXMZKU88QZNTAM,20919.32,21669.08
39,2021 Chevrolet Impala Sport,FS5NXX2MOU06OZ40U,18969.3,27684.67
175,2023 Ford Maverick,V017UWCUOMS07MJVP,31329.34,35891.48
59,2018 Chevrolet Suburban SE,6JCBS53ASGHQSXH0U,33418.14,39492.68
146,2023 Ford Edge XL,FL5YCWGDQZE2NLHIS,17476.93,25589.66
88,2023 Toyota Tundra Hybrid,VUUP2ANPM9WQUIASA,40220.81,49817.3
121,2021 Ford F-150,66H29E52OSBS724DY,25058.23,28677.9
31,2017 Chevrolet Traverse,SS8HLNYRSJ0Y9XBVU,20907.71,25748.65
117,2019 Toyota Sequoia Sport,RTQP3S461WN4MX599,22252.3,30790.95
175,2018 Ford Maverick,8CDWI67AQOEK82CPW,31025.88,37764.25
151,2021 Ford Ranger,8ONHWDD33CQCOVGZE,41298.93,46621.66
20,2015 Chevrolet Camaro XL,2Y6QD33B8HB2KUOPX,35559.76,44687.43
45,2022 Chevrolet Blazer Sport,K322FVK8MHB2YFXRT,26322.11,29411.73
96,2020 Toyota Highlander Limited,VBYWWX24O2FHDQ3J0,39925.23,46626.42
74,2023 Toyota RAV4 XL,CYNL664AA1DNHJQ1T,31606.95,36630.59
97,2018 Toyota Prius,D7SY48AEJVRBXY31W,29621.65,34142.03
84,2022 Toyota Tacoma Limited,JUNFWPH138SX58Z7B,34236.46,40175.88
90,2021 Toyota Tundra Limited,JK9YPIQZZVNFJWU7T,44052.02,44565.19
48,2022 Chevrolet Blazer Limited,F1RCG9ELUQHTBY0Y0,33681.44,35051.95
54,2024 Chevrolet Trailblazer Limited,SG5B2GYIYJFH6Q9KG,37406.02,44393.52
29,2015 Chevrolet Tahoe SE,KLKC3R6FT4KN2OZPL,17725.93,23263.95
97,2017 Toyota Prius,25CW7YVCJADMJ9WAV,17450.86,23471.99
47,2023 Chevrolet Blazer SE,UHP658S53XEYF2FZH,17161.51,21202.75
21,2024 Chevrolet Camaro Sport,DO9U8SPZ0TJSOF5LI,38474.65,44315.92
46,2022 Chevrolet Blazer Hybrid,KZTNAPJER8ZPIFCC3,25344.51,27121.31
71,2020 Toyota Camry SE,VCB7SR1DWBLP8C5QD,35652.36,40455.3
131,2022 Ford Escape SE,N3899K4H5G52DWVLA,16003.37,20306.61
73,2015 Toyota RAV4,P3S52S4UX3AAJFCKK,26407.18,27407.36
176,2021 Ford Maverick XL,64MD95QQK6HSBKBI0,34560.84,39818.71
70,2023 Toyota Camry Hybrid,Z77SO25F4D67FMPZX,34854.72,39885.5
71,2022 Toyota Camry SE,C6P60OW3VXYK8N5SO,40913.48,42874.18
98,2023 Toyota Prius XL,P1IR2IJ9AHTDKUR0D,35917.31,38411.16
103,2019 Toyota 4Runner,L50JAVBMNZ7VZBR4I,29765.68,33885.88
100,2019 Toyota Prius Hybrid,A3HX94UVLQ8FL97JM,39225.4,46330.31
178,2017 Ford Maverick Hybrid,CQTC7J0NXCHT0J2BB,19361.58,27076.92
7,2023 Chevrolet Malibu,I7OCZ82LZ5EZSTSMJ,29507.89,37670.37
39,2018 Chevrolet Impala Sport,LHBBYEF5N7ND3Q05N,28246.39,35261.73
138,2018 Ford Explorer Limited,B5VK4C8FGK4W7GX33,16280.97,17649.54
176,2018 Ford Maverick XL,7FL30DIKYRGYBLMYJ,35226.68,39241.19
37,2021 Chevrolet Impala,PV7MNXVHNWH5Q2N92,27258.53,32202.7
13,2024 Chevrolet Equinox,I4K5ZU9K6Q4K18CAE,38069.89,38955.11
42,2021 Chevrolet Impala Limited,P9XH82IR4HFUPKQA6,31101.59,33345.37
155,2017 Ford Ranger SE,822AV8BHK4QFT6YCE,22155.97,28157.63
96,2024 Toyota Highlander Limited,A1X8XAHVBEMEHQQM1,32259.83,36194.86
129,2018 Ford Escape Sport,S52JTIYHQ5QI1KBGG,38863.68,42689.57
106,2020 Toyota 4Runner Hybrid,O1EKQRTB4V69YB1TO,28512.79,31823.54
87,2016 Toyota Tundra Sport,SOGNKWPD64UMRIVIW,33215.41,40771.7
31,2019 Chevrolet Traverse,7CI47TC7NTBTP92JD,41977.82,46479.05
71,2022 Toyota Camry SE,2JMYWW6FPQ1OW45I5,32784.26,38914.15
179,2020 Ford Maverick SE,QUVDL0X5XO1BHXGCM,15436.82,17852.19
167,2024 Ford Fusion SE,MT9U1CLJ953GC6R7H,15144.11,19232.87
21,2022 Chevrolet Camaro Sport,TJE1U7O31OTKHHQCU,21712.09,30698.88
10,2015 Chevrolet Malibu Hybrid,EOM9GJ56O6F6F7S0G,29797.46,32847.47
136,2023 Ford Explorer Hybrid,F8VHEPPPGMKDJX08L,34430.31,35214.97
59,2022 Chevrolet Suburban SE,3BX9E9TG6M12H1GGC,40706.38,42234.15
82,2016 Toyota Tacoma Hybrid,92IXL6AMRIZPTPYIZ,40888.28,41461.4
150,2018 Ford Edge Limited,3ZYNMIJZR0GOZBD8Y,30106.67,36177.51
157,2020 Ford Expedition,JEA7961I1SA3MZPZQ,41688.9,51501.3
137,2015 Ford Explorer SE,1SC8UHCNAQPU21XPS,17346.59,19243.2
149,2023 Ford Edge SE,VY6Z7EG7BSK4H0WPA,25930.3,27609.11
69,2021 Toyota Camry Sport,ZR8UG82SWLO3B1FC5,28567.78,30724.56
3,2016 Chevrolet Silverado Sport,L120ZJZ8LCSWZ15E3,30226.86,33353.16
22,2018 Chevrolet Camaro Hybrid,KJAGHGFA0NGYPRLW0,15670.39,22194.89
67,2016 Toyota Camry,FOHP52765VK65R72A,22462.66,32236.98
30,2016 Chevrolet Tahoe Limited,N8BG9MK3J39ZQUKDS,26555.7,28355.93
153,2023 Ford Ranger Sport,T7CCA5JR6WWX3YAV5,34431.9,40103.25
67,2016 Toyota Camry,BT0OGO2ZVLASQ2W17,21658.53,25229.63
133,2018 Ford Explorer,MRWYVZOV9N83YTEEK,39552.84,44697.28
71,2016 Toyota Camry SE,XI6HEJRIMLKLBZTF1,39768.54,49098.37
38,2024 Chevrolet Impala XL,49C7IJMKZ5IVJ4KTZ,33011.2,40926.26
41,2017 Chevrolet Impala SE,ZHQZHPJ4G77Q1BQD5,16624.29,18203.2
161,2016 Ford Expedition SE,GYW0SH67HTETODZO9,20454.18,25246.23
67,2019 Toyota Camry,U05LFTWB8VF079MQZ,19832.9,23610.79
20,2023 Chevrolet Camaro XL,ZAD4XHC0MOJFZOWSH,27450.92,36931.98
146,2015 Ford Edge XL,178EUSTHV7VY79H0X,29710,36731.33
7,2019 Chevrolet Malibu,36X2H3ZBBZOM6FJ1U,16670.54,20787.23
121,2016 Ford F-150,M3IVB4ZWCN6B4NQ5N,33503.8,41596.59
106,2016 Toyota 4Runner Hybrid,P92PLFSKP18L1SB1Y,39231.41,41029.31
119,2023 Toyota Sequoia SE,7Q4YGPW44P8TUXZ5C,17325.51,21450.87
29,2018 Chevrolet Tahoe SE,I3M95PLMNQTZBPREO,38248.35,40669.82
153,2021 Ford Ranger Sport,4AMFW39I9RLXKEMLG,33732.18,35310.83
148,2017 Ford Edge Hybrid,ZKVNUEP0QOT89EC5P,16052.12,25986.08
38,2022 Chevrolet Impala XL,FR0YNC7YVTXFMFTAF,20814.66,25062.95
11,2022 Chevrolet Malibu SE,V9HCE5MOTPQGOPH9P,17271.93,20190.54
122,2020 Ford F-150 XL,4DTRCVVIGMD1W0DCL,39493.19,47556.73
165,2019 Ford Fusion Sport,QLOHJMT69N3JRPQIG,28269.11,31830.47
145,2018 Ford Edge,0TBR97T70CCEL705S,30918.7,38141.15
104,2018 Toyota 4Runner XL,EBZSQJ45F0BJ2S796,42841.79,48378
60,2015 Chevrolet Suburban Limited,TPYQ46IOXK740SX4C,15078.26,16484.21
150,2024 Ford Edge Limited,TS04BHOWGZMR3PB8D,31678.27,36554.44
120,2022 Toyota Sequoia Limited,EYH028L39Z1SRA5Y5,30350.31,32979.45
28,2015 Chevrolet Tahoe Hybrid,X7Q0ZBQ1CLO9G1SJU,29689.64,35959.84
120,2024 Toyota Sequoia Limited,TSPAMI61NMKKL3ZVJ,15849.1,24977.44
57,2015 Chevrolet Suburban Sport,QCDGI5V2335FS1W71,19720.35,25094.93
127,2022 Ford Escape,96HZJXOFA0S639M66,33822.87,40927.09
63,2021 Toyota Corolla Sport,J0CMCW55IMFSK6YL4,33602.68,42026.31
97,2018 Toyota Prius,YRH372JCSF60IQPN1,36783.73,37818.25
48,2019 Chevrolet Blazer Limited,E8TJJ2EZ60Y5FCP2L,27569.12,31504.79
69,2019 Toyota Camry Sport,8LATCP69J2PMQV7KP,32722.46,36657.72
44,2020 Chevrolet Blazer XL,4IV5E07O7VACB3QOB,22990.04,24193.65
143,2022 Ford Mustang SE,2V4O91827B770VTYW,33936.04,36397.51
50,2020 Chevrolet Trailblazer XL,0N2DGPT7490N7PR9Y,27230.92,36486.95
21,2021 Chevrolet Camaro Sport,LX6UQZT0II74ELHBZ,39670.31,45819.59
105,2024 Toyota 4Runner Sport,IJZKR3HC689NT2EEL,20093.14,26451.03
163,2024 Ford Fusion,9YR1HFZH6R9DU7DSN,21042.78,26964.51
152,2022 Ford Ranger XL,JZB3QIOUTIWW4XLV4,28466.18,36765.79
69,2022 Toyota Camry Sport,1NTJVCSIIGHTX2TXW,25894.49,28543.47
106,2022 Toyota 4Runner Hybrid,69XTGCJ17LIYHMHQI,41774.95,50841.65
107,2023 Toyota 4Runner SE,UHPJYSMB4S1QF7UZ0,16227.84,24873.02
165,2021 Ford Fusion Sport,OM2CNTUHBL0SXZTDO,23287.53,29387.32
123,2016 Ford F-150 Sport,KC6CB8JJ6VFNXZEBJ,22756.67,32368.66
163,2024 Ford Fusion,N13YXQLKAAHF7YF35,36207.2,41544.08
76,2017 Toyota RAV4 Hybrid,SPNEPETVPSEMHJVFD,39823.34,40656
126,2022 Ford F-150 Limited,5VAGREHDFU769TT7B,21708.83,24221.01
43,2018 Chevrolet Blazer,OPTGVV9JTYZF5WP6K,36347.63,37141.19
29,2019 Chevrolet Tahoe SE,NKU2PHKIFRHIVLV27,43852.07,50768.81
5,2015 Chevrolet Silverado SE,K5XB9E4VVA60RKBOB,35281.78,45016.74
115,2016 Toyota Sequoia,72C36EPZDKI4TCH0S,21916.3,27198.36
22,2023 Chevrolet Camaro Hybrid,JG2KLL1N2NPFS5QWB,28988.05,33562.35
114,2017 Toyota Sienna Limited,WWPF1D0LXJHXI2MU8,18434.25,22199.89
130,2015 Ford Escape Hybrid,J0WHY8703RQ2JB5QY,19717.9,29263.83
179,2015 Ford Maverick SE,1SO566HOFOPC61EU3,17265.51,21898.45
30,2017 Chevrolet Tahoe Limited,07Q4Q79U0XPZK6512,41124.01,43257.75
36,2024 Chevrolet Traverse Limited,YUX6255ZY6A2IXQHI,18105.03,26259.61
51,2021 Chevrolet Trailblazer Sport,D9PROZEJ4JXO4R58U,35750.82,43081.8
99,2016 Toyota Prius Sport,SSVPVMO6D15XAYHTM,30310.37,32058.25
70,2023 Toyota Camry Hybrid,3WEIB2IMFT535O0VO,26739.56,30215.33
7,2022 Chevrolet Malibu,HACSPQMHEG6JNHU3F,40333.67,48008.27
129,2015 Ford Escape Sport,XAM191BCKC9DGWFJK,19955.25,20786.37
5,2021 Chevrolet Silverado SE,KFIY77ZWX5G9XOFDY,24147.97,33194.73
120,2017 Toyota Sequoia Limited,3XOSJWGNP8SLZG9UK,33444.88,37678.25
33,2024 Chevrolet Traverse Sport,C71YGIPRDSTUCYWQU,36964.82,40143.06
172,2023 Ford Bronco Hybrid,UMNU2LYSHFTZ5DD9D,31715.09,33840.9
162,2023 Ford Expedition Limited,NOQDO3I1J604BMPNH,31707.36,37219.42
162,2024 Ford Expedition Limited,N2Q97GS56FZVR4WHX,19953.46,27265.07
45,2018 Chevrolet Blazer Sport,YU2EMDRF60NAJ9QTA,17323.98,19767.17
49,2020 Chevrolet Trailblazer,8PQUW68LS3TT8DHT5,29740.14,31680.28
153,2015 Ford Ranger Sport,00Z1IUMH81ADDDZKS,24995.1,29611.22
107,2023 Toyota 4Runner SE,SAOLUZCNZOHWXCLDR,40893,49720.93
88,2019 Toyota Tundra Hybrid,J3V54WXZJDILVWCPQ,21788.95,26856.86
97,2015 Toyota Prius,LNEWLLBVSWPD9BA8S,30105.1,31806.06
22,2022 Chevrolet Camaro Hybrid,E5XFNROVUAOPMFG2B,16207.14,23404.06
11,2024 Chevrolet Malibu SE,EL7YS7F5ALKN08P4Q,44917.83,54443.84
26,2015 Chevrolet Tahoe XL,77LEX4KR19ODTRCGD,27381.81,36502.18
118,2018 Toyota Sequoia Hybrid,W9LKJYGFBGTVK2OVC,28665.23,32093.03
79,2021 Toyota Tacoma,XJP1ZF84DJACP7ZVZ,30761.66,38844.47
141,2021 Ford Mustang Sport,W25W4JPRPRROCAE45,37820.08,45757.65
135,2021 Ford Explorer Sport,ZVB3UF3P0H5RMWJIS,32959.31,39626.48
21,2015 Chevrolet Camaro Sport,SQDHAV0HB06EE4AOF,18166.25,21673.43
43,2016 Chevrolet Blazer,PMOSE8O9EMFIBNICW,38510.29,42133.09
95,2022 Toyota Highlander SE,AX5DOIKDK3CPIMVD4,31470.75,39114.99
85,2020 Toyota Tundra,MPU42NILFEOW8NNWQ,28080.42,31391.21
11,2019 Chevrolet Malibu SE,K0IGQTMK5M1OLNO1R,42938.07,52698.34
172,2023 Ford Bronco Hybrid,4QD30135Q2QO3TK4T,23877.05,32526.17
25,2022 Chevrolet Tahoe,1XAR3MVPAUX2Y8C7D,24630.92,32566.22
83,2018 Toyota Tacoma SE,BRV0ANNI1WWIUJI1Q,19022.65,25199.72
85,2017 Toyota Tundra,WDW5BHBIG8EFC7IOA,19556.41,26840.51
91,2018 Toyota Highlander,YQD8PE6W2L4ORL2XB,28606.87,34477.49
36,2023 Chevrolet Traverse Limited,4C9KT1XPJBPNXQTHB,17263.94,24379.21
47,2017 Chevrolet Blazer SE,X3ZXRO5I2TZOH8RCU,24923.43,27491.86
18,2016 Chevrolet Equinox Limited,KR5JTP8KTYNXI14WY,42706.08,50658.97
101,2017 Toyota Prius SE,JOO7U7IFCOQJLI54X,32907.16,41227.13
61,2022 Toyota Corolla,6LYL9D02Q1PQTVOYR,29215.32,36027.43
106,2022 Toyota 4Runner Hybrid,ZN7G0IR5M7U62D3NF,21605.59,24314.07
59,2024 Chevrolet Suburban SE,6YW013WGWRZFESN8W,37386.6,41902.34
120,2024 Toyota Sequoia Limited,V3TT3MWB5TK6SFJ44,29963.39,35196.03
68,2020 Toyota Camry XL,6WUEFK5TKUYIU4XTY,25641.41,28699.45
150,2020 Ford Edge Limited,SF91DPGVF3YV9GA9Z,20205.39,28041.95
66,2020 Toyota Corolla Limited,LZJPEX60A8YQVT7DA,25882.61,29131.61
147,2017 Ford Edge Sport,Y493XMK7AFDFO51Y1,30084.71,39385.16
58,2018 Chevrolet Suburban Hybrid,O06VML21OVRIKHW2A,39140.41,40467.15
172,2021 Ford Bronco Hybrid,WTGQPM5Q050V2UMLL,31366.52,33847.37
114,2020 Toyota Sienna Limited,GT4FFP5KM1ECZRQ5T,37008.02,46706.72
77,2022 Toyota RAV4 SE,R1YYQ5GOJFW2QELPX,17944.16,23418.23
30,2015 Chevrolet Tahoe Limited,CM60YNJKNLYUOZFGD,42153.77,48287.26
70,2019 Toyota Camry Hybrid,BGII3BZLWSOVQOT3M,25394.52,35369.3
82,2017 Toyota Tacoma Hybrid,056XBAXUPN9A46YWR,43907.16,49362.55
167,2023 Ford Fusion SE,L68LGHKB11HU5NORX,24235.44,30253.85
126,2022 Ford F-150 Limited,XM4B12I598WW26LUG,42444.45,50053.33
116,2022 Toyota Sequoia XL,FO0CYL4ZQ9QAOCHT6,42742.47,48641.66
98,2018 Toyota Prius XL,H7OZ98I6T3D9664ID,29090.4,33198.84
42,2022 Chevrolet Impala Limited,1VMJ988991SIMKT2U,37830.08,45731.57
163,2016 Ford Fusion,4U7JBIBEOIU4G665M,35747.31,45690.44
29,2021 Chevrolet Tahoe SE,THZJWS3ACDO4FQTQ7,33517.96,40185.99
18,2015 Chevrolet Equinox Limited,OW8I86KZWNUF0WMAR,42068.76,50473.06
139,2020 Ford Mustang,CGZ6LHOVKAHTPK7SO,33944.05,41201.66
180,2022 Ford Maverick Limited,JNU7YLOA10SBGVNSC,41912.21,43881.49
73,2021 Toyota RAV4,HSTKF0PVEPRU461TM,31527.66,35000.2
164,2015 Ford Fusion XL,P5X3Q08CIG1OQE4GS,30132.61,35646.68
64,2019 Toyota Corolla Hybrid,6PPEJZHUTOJM0OKW7,42949.66,48203.13
65,2018 Toyota Corolla SE,H1PF46J8FR87Q7RQ4,20567.48,24836.4
102,2020 Toyota Prius Limited,TI1NV26BT8V833VI7,38094.69,40777.54
24,2015 Chevrolet Camaro Limited,4AZYZ47SMMLMF4Z0K,43953.12,47408.75
7,2017 Chevrolet Malibu,T1Q9XZ1DGZ92UAMHS,43901.28,51448.23
67,2023 Toyota Camry,4J1CFIUL4MDBW94LX,26573.13,31027.81
110,2015 Toyota Sienna XL,MV6B0BT4XF3CSGBBG,35294.41,44883.71
62,2016 Toyota Corolla XL,A0RP5OX512DB865XC,17578.33,20708.03
131,2024 Ford Escape SE,1NMJRL6UY2W2ETSUQ,17638.51,25549.95
162,2015 Ford Expedition Limited,G9D0O5T8QTQSY4ZKS,38883.06,47287.22
21,2021 Chevrolet Camaro Sport,30LUQ3E994LB1TL0Z,21053.7,28017.16
45,2017 Chevrolet Blazer Sport,KPDFGCQBOPUBSFEL8,28339.07,35783.21
97,2016 Toyota Prius,AMLGVQICV8XMYUHNV,37107.13,43579.92
3,2022 Chevrolet Silverado Sport,LYRQY4X8MLSVJM0EV,33083.64,40082.85
24,2018 Chevrolet Camaro Limited,YR8WVL56NHFXW8ZJW,19054.79,27850.83
35,2024 Chevrolet Traverse SE,65GJU07Z31WW45GXP,22910.59,29320.35
33,2015 Chevrolet Traverse Sport,FI7V8LAWVK0PPYNY5,31972.62,32989.17
3,2017 Chevrolet Silverado Sport,0PHYOMHYT135LR011,24108.77,30140.52
61,2018 Toyota Corolla,3GYZSO6SOB67W1LS7,29039.43,33638.08
133,2016 Ford Explorer,Q98065MW3K7QUJ3PA,15135.11,25107.55
93,2020 Toyota Highlander Sport,XEYP99N7C8315LXPF,33033.7,35930.37
130,2023 Ford Escape Hybrid,PKOCPOXEKHREBM80X,27265.94,34637.95
113,2015 Toyota Sienna SE,3WUL174PFQLS9L0X1,21832.96,29883.36
